MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Lot_Config,Land_Slope,Condition_1,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Price,Longitude,Latitude
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,89,10680,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Fair,1951,1951,Hip,Wd Sdng,Wd Sdng,BrkFace,44,Typical,CBlock,Fair,No,LwQ,4,Unf,0,1380,2136,Typical,N,FuseA,2136,0,2136,0,0,2,0,4,1,7,Mod,0,Detchd,Unf,2,528,Typical,Paved,0,30,0,0,0,0,Minimum_Privacy,0,10,2006,WD,137900,-93.622645,42.037463
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82,9888,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1954,1975,Gable,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,BLQ,2,Unf,0,450,936,Typical,Y,FuseA,936,0,936,0,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,240,Typical,Paved,0,0,160,0,0,0,Minimum_Privacy,0,3,2006,WD,121000,-93.62143,42.037247
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,8917,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,Duplex,One_Story,Average,1967,1967,Gable,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1584,1584,Typical,Y,SBrkr,1584,0,1584,0,0,2,0,4,2,8,Typ,0,Detchd,Unf,2,506,Typical,Paved,0,0,0,0,0,0,No_Fence,0,10,2006,WD,119000,-93.619673,42.0493
Split_or_Multilevel,Residential_Low_Density,0,12700,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,SLvl,Average,1964,1964,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,307,1246,Typical,Y,SBrkr,1246,0,1246,1,0,1,0,3,1,6,Typ,2,Attchd,RFn,2,441,Typical,Paved,0,69,0,0,0,0,No_Fence,0,11,2006,WD,172000,-93.616852,42.049031
Two_Story_1946_and_Newer,Residential_Low_Density,88,14200,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,Two_Story,Above_Average,1966,1966,Gable,MetalSd,MetalSd,BrkFace,309,Typical,CBlock,Typical,No,Rec,6,Unf,0,479,924,Excellent,Y,SBrkr,1216,941,2157,0,0,2,1,4,1,8,Typ,2,Attchd,Fin,2,487,Typical,Paved,105,66,0,0,0,0,Good_Privacy,0,5,2006,WD,226000,-93.615629,42.048528
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,109,9723,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Good,1963,1963,Hip,MetalSd,MetalSd,BrkFace,332,Typical,CBlock,Typical,No,Unf,7,Unf,0,1008,1008,Typical,Y,SBrkr,1008,0,1008,0,0,1,0,2,1,5,Typ,0,Attchd,RFn,2,430,Typical,Paved,0,0,0,0,0,0,No_Fence,0,10,2006,WD,135000,-93.618389,42.043129
Duplex_All_Styles_and_Ages,Residential_Low_Density,70,7728,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,Duplex,SLvl,Above_Average,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,120,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,303,1106,Typical,Y,SBrkr,1190,0,1190,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,2,540,Typical,Paved,0,18,0,0,0,0,Good_Wood,0,5,2006,WD,132500,-93.619334,42.044735
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,11600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1960,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,175,Typical,CBlock,Typical,No,Rec,6,Unf,0,818,1383,Typical,Y,SBrkr,1383,0,1383,0,0,1,1,3,1,7,Typ,0,Attchd,RFn,1,292,Typical,Paved,0,45,0,0,0,0,No_Fence,0,4,2006,WD,145250,-93.61288599999999,42.044975
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9610,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Above_Average,1958,1958,Hip,Wd Sdng,Wd Sdng,BrkFace,632,Typical,CBlock,Typical,No,Rec,6,Unf,0,918,1121,Excellent,Y,FuseA,1336,0,1336,0,0,1,1,3,1,7,Typ,1,Attchd,RFn,2,488,Typical,Paved,80,0,0,0,0,0,No_Fence,0,12,2006,WD,162000,-93.612566,42.044254
Split_or_Multilevel,Residential_Low_Density,125,10000,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,SLvl,Above_Average,1956,1956,Hip,Wd Sdng,Wd Sdng,BrkFace,272,Typical,CBlock,Typical,Av,BLQ,2,Rec,281,99,1058,Excellent,Y,SBrkr,1370,0,1370,1,0,1,0,3,1,6,Typ,1,Basment,RFn,1,300,Typical,Paved,191,0,0,0,120,0,Minimum_Privacy,0,2,2006,WD,148000,-93.615882,42.042105
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,69,14850,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1957,1957,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,197,1092,Typical,Y,FuseA,1092,0,1092,1,0,1,0,2,1,6,Typ,1,Attchd,Fin,1,299,Typical,Paved,268,0,0,0,122,0,Minimum_Wood_Wire,0,5,2006,WD,141000,-93.61329599999999,42.043626
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72,10152,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1956,1994,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,Av,BLQ,2,Unf,0,210,1124,Excellent,Y,SBrkr,1124,0,1124,1,0,1,0,3,1,6,Typ,1,Attchd,Fin,1,353,Typical,Paved,0,211,180,0,142,0,No_Fence,0,5,2006,WD,153000,-93.614251,42.0427
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,10170,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Above_Average,1951,1951,Hip,Wd Sdng,Wd Sdng,BrkFace,522,Typical,CBlock,Typical,No,Unf,7,Unf,0,216,216,Typical,Y,SBrkr,1575,0,1575,0,0,1,1,2,1,5,Typ,1,Attchd,Unf,2,400,Typical,Paved,0,0,0,0,0,0,No_Fence,0,6,2006,WD,155000,-93.617069,42.038357
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,11050,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,517,1005,Excellent,Y,SBrkr,1005,0,1005,0,0,1,0,2,1,6,Typ,1,Attchd,Unf,1,319,Typical,Paved,0,0,0,0,288,0,No_Fence,0,7,2006,WD,133500,-93.61349100000001,42.038602
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,13600,Pave,No_Alley_Access,Regular,Bnk,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1955,1955,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,Rec,6,BLQ,912,0,1056,Good,Y,SBrkr,1056,0,1056,1,0,1,1,3,1,6,Typ,0,Attchd,Fin,1,300,Typical,Paved,0,0,0,0,0,0,Minimum_Privacy,650,11,2006,WD,125000,-93.6136767,42.0383475
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,15428,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1951,1991,Hip,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,143,884,Excellent,Y,SBrkr,884,0,884,1,0,1,0,2,1,4,Typ,0,Attchd,Fin,1,270,Typical,Paved,0,0,0,0,195,0,No_Fence,0,6,2006,WD,142000,-93.615474,42.038836
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,13300,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1956,2001,Hip,Wd Sdng,VinylSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,521,1015,Good,Y,SBrkr,1384,0,1384,1,0,1,0,2,1,6,Min1,0,Attchd,Unf,2,896,Typical,Paved,75,0,0,323,0,0,No_Fence,400,6,2006,WD,159000,-93.612263,42.039351
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,94,22136,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Artery,TwoFmCon,One_and_Half_Fin,Average,1925,1975,Gable,MetalSd,MetalSd,None,0,Fair,CBlock,Typical,Mn,GLQ,3,Unf,0,1153,2171,Typical,Y,SBrkr,1392,1248,2640,2,0,2,1,5,1,10,Maj1,1,Attchd,RFn,3,1008,Typical,Dirt_Gravel,631,48,148,0,0,0,No_Fence,0,7,2006,WD,180000,-93.620354,42.034934
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50,7500,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_and_Half_Fin,Above_Average,1947,1950,Gable,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,784,784,Excellent,Y,FuseA,900,412,1312,0,0,1,1,3,1,6,Typ,0,Detchd,Unf,2,649,Typical,Paved,0,28,0,0,0,0,No_Fence,0,10,2006,WD,127000,-93.617182,42.034617
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,5400,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1954,2000,Gable,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,Rec,6,Unf,0,418,833,Excellent,Y,SBrkr,833,0,833,0,0,1,0,2,1,4,Typ,0,Detchd,Unf,1,326,Typical,Paved,0,0,0,0,0,0,Minimum_Privacy,0,8,2006,WD,117000,-93.61337259999999,42.03717959999999
One_Story_1945_and_Older,Residential_Low_Density,60,10800,Pave,Gravel,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1920,1950,Hip,Stucco,Stucco,None,0,Typical,BrkTil,Typical,No,Rec,6,Unf,0,299,1120,Excellent,Y,SBrkr,1130,0,1130,1,0,1,0,2,1,5,Typ,1,Detchd,Unf,2,720,Typical,Paved,229,0,0,0,0,0,No_Fence,0,6,2006,WD,120000,-93.6139,42.0358
Two_Story_1945_and_Older,Residential_Low_Density,60,7200,Pave,Gravel,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Very_Good,1915,1950,Gable,MetalSd,MetalSd,None,0,Excellent,CBlock,Typical,No,Rec,6,Unf,0,325,663,Excellent,Y,SBrkr,774,821,1595,0,0,2,0,3,1,7,Typ,1,Detchd,Unf,2,528,Typical,Paved,49,0,231,0,0,0,No_Fence,0,4,2006,WD,155500,-93.61164269999999,42.0367836
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,60,10800,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,TwoFmCon,One_and_Half_Fin,Below_Average,1900,1970,Gable,Wd Sdng,Wd Sdng,None,0,Fair,CBlock,Fair,No,BLQ,2,Unf,0,290,954,Typical,N,FuseA,1766,648,2414,0,0,2,0,3,2,10,Mod,1,Attchd,Unf,2,520,Fair,Dirt_Gravel,142,0,0,0,0,0,No_Fence,0,5,2006,ConLD,160000,-93.612404,42.035277
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10800,Pave,Gravel,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_and_Half_Fin,Very_Good,1936,1989,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,170,796,Good,Y,SBrkr,1096,370,1466,0,1,2,0,3,1,7,Min1,1,Attchd,Unf,2,566,Typical,Paved,436,21,0,0,0,0,No_Fence,500,4,2006,WD,170000,-93.613899,42.034761
Split_or_Multilevel,Residential_Low_Density,85,13400,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,SLvl,Average,1966,1966,Gable,VinylSd,VinylSd,BrkFace,1047,Typical,CBlock,Typical,Av,ALQ,1,BLQ,128,380,1024,Typical,Y,SBrkr,1086,0,1086,1,0,1,0,3,1,6,Typ,1,Attchd,RFn,2,484,Typical,Paved,0,0,0,0,0,0,Good_Wood,0,6,2006,WD,159950,-93.608984,42.040811
Split_or_Multilevel,Residential_Low_Density,83,10184,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,SLvl,Average,1963,1963,Gable,HdBoard,HdBoard,BrkFace,379,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,503,1083,Typical,Y,SBrkr,1146,0,1146,0,1,1,0,3,1,6,Typ,1,Attchd,Unf,1,294,Typical,Paved,345,75,0,0,0,0,No_Fence,0,6,2006,WD,165000,-93.607582,42.040105
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,77,9786,Pave,No_Alley_Access,Slightly_Irregular,Bnk,Inside,Gtl,Norm,OneFam,One_and_Half_Fin,Good,1962,1981,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,312,912,Typical,Y,SBrkr,1085,649,1734,0,0,1,1,3,1,7,Typ,1,Attchd,RFn,2,440,Typical,Paved,0,0,0,0,128,0,Good_Privacy,0,6,2006,WD,159000,-93.60942,42.040081
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,8910,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Above_Average,1959,1959,Hip,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,Mn,ALQ,1,Unf,0,0,655,Excellent,Y,SBrkr,1194,0,1194,0,1,1,0,3,1,6,Typ,1,BuiltIn,Fin,2,539,Typical,Paved,0,0,192,0,0,0,No_Fence,0,7,2006,WD,159500,-93.607257,42.0385
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,7100,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Good,1957,1957,Gable,WdShing,Wd Shng,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,108,816,Typical,Y,FuseA,816,0,816,1,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,308,Typical,Paved,0,0,0,0,0,0,No_Fence,0,7,2006,WD,129900,-93.609073,42.038297
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10800,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,PosA,OneFam,One_Story,Above_Average,1961,1992,Gable,HdBoard,HdBoard,BrkFace,104,Typical,CBlock,Typical,No,Rec,6,Unf,0,400,1313,Typical,Y,SBrkr,1773,0,1773,1,0,2,0,3,1,6,Min2,2,Attchd,RFn,2,418,Typical,Paved,355,98,0,0,144,0,No_Fence,0,8,2006,WD,183000,-93.606508,42.041874
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,86,11650,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,PosA,OneFam,One_Story,Average,1959,1959,Hip,Plywood,Plywood,BrkCmn,58,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Good,Y,FuseA,1472,0,1472,0,0,2,0,2,1,5,Typ,1,Attchd,Unf,2,484,Typical,Paved,0,68,0,0,227,0,No_Fence,0,6,2006,WD,157500,-93.60538400000002,42.0416529
Two_Story_1946_and_Newer,Residential_Low_Density,0,18275,Pave,No_Alley_Access,Slightly_Irregular,HLS,Inside,Gtl,Norm,OneFam,Two_Story,Very_Good,1962,1998,Gable,Plywood,Plywood,None,0,Typical,CBlock,Typical,Gd,ALQ,1,Unf,0,802,1438,Typical,Y,SBrkr,1900,548,2448,1,0,3,0,3,1,9,Typ,2,Attchd,RFn,2,441,Typical,Paved,520,102,0,0,0,0,No_Fence,0,9,2006,WD,277500,-93.60674,42.040768
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,47,16321,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,OneFam,One_Story,Above_Average,1957,1997,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Gd,BLQ,2,Unf,0,207,1484,Typical,Y,SBrkr,1600,0,1600,1,0,1,0,2,1,6,Typ,2,Attchd,RFn,1,319,Typical,Paved,288,258,0,0,0,0,No_Fence,0,12,2006,WD,207500,-93.605727,42.03902
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,12144,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_and_Half_Fin,Above_Average,1950,1950,Gable,BrkComm,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,455,910,Good,Y,SBrkr,910,611,1521,0,0,1,1,3,1,6,Min2,0,Detchd,Unf,1,597,Typical,Paved,199,0,168,0,0,0,No_Fence,0,9,2006,WD,147500,-93.609054,42.036098
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1950,1950,Hip,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Typical,Y,FuseF,1040,0,1040,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,625,Typical,Paved,0,0,0,0,0,0,No_Fence,0,6,2006,WD,109500,-93.608903,42.035996
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7560,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1959,1959,Gable,BrkFace,Wd Sdng,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,671,1040,Typical,Y,FuseA,1040,0,1040,0,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,286,Typical,Paved,140,0,252,0,0,0,Good_Wood,0,7,2006,WD,133700,-93.606743,42.036053
Duplex_All_Styles_and_Ages,Residential_Low_Density,60,8544,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,Duplex,One_Story,Below_Average,1950,1950,Gable,BrkFace,Stone,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Fair,N,FuseF,1040,0,1040,0,0,2,0,2,2,6,Typ,0,Detchd,Unf,2,400,Fair,Paved,0,0,0,0,0,0,No_Fence,0,12,2006,WD,81400,-93.609053,42.034805
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,8544,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,Duplex,One_Story,Below_Average,1949,1950,Gable,Stucco,Stucco,BrkFace,340,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Fair,N,FuseA,1040,0,1040,0,0,2,0,2,2,6,Typ,0,Detchd,Unf,2,400,Typical,Paved,0,0,0,0,0,0,No_Fence,0,5,2006,WD,87500,-93.609053,42.03471
Duplex_All_Styles_and_Ages,Residential_Low_Density,60,8544,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,Duplex,One_Story,Below_Average,1950,1950,Gable,Stucco,Stone,None,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Good,N,FuseF,1040,0,1040,0,0,2,0,2,2,6,Typ,0,Detchd,Unf,2,400,Typical,Paved,0,0,0,0,0,0,No_Fence,0,7,2006,WD,93500,-93.609053,42.034662
Duplex_All_Styles_and_Ages,Residential_Low_Density,75,8512,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,Duplex,One_Story,Average,1960,1960,Hip,BrkFace,BrkFace,None,0,Typical,CBlock,Fair,No,Unf,7,Unf,0,1556,1556,Typical,Y,SBrkr,1556,0,1556,0,0,2,0,4,2,8,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,0,0,0,0,No_Fence,0,9,2006,WD,119000,-93.606892,42.034829
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7945,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1959,1959,Gable,BrkFace,Wd Sdng,None,0,Typical,CBlock,Typical,No,ALQ,1,BLQ,506,465,1150,Excellent,Y,FuseA,1150,0,1150,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,300,Typical,Paved,0,0,0,0,0,0,No_Fence,0,5,2006,WD,141000,-93.606893,42.034757
Two_Story_1946_and_Newer,Residential_Low_Density,69,7590,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,PosN,OneFam,Two_Story,Average,1966,1966,Gable,VinylSd,VinylSd,BrkFace,266,Typical,CBlock,Typical,No,BLQ,2,Unf,0,148,660,Typical,Y,SBrkr,660,688,1348,0,0,1,1,3,1,6,Typ,1,Attchd,RFn,2,453,Typical,Paved,188,108,0,0,0,0,No_Fence,0,7,2006,WD,155000,-93.603704,42.036792
Split_Foyer,Residential_Low_Density,69,10205,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,SFoyer,Average,1962,1962,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Av,BLQ,2,Unf,0,141,925,Typical,Y,SBrkr,999,0,999,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,300,Typical,Paved,150,72,0,0,0,0,No_Fence,0,5,2006,WD,134500,-93.605839,42.03548
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,7400,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Artery,OneFam,One_Story,Above_Average,1962,1962,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,236,1045,Good,Y,SBrkr,1045,0,1045,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,2,528,Typical,Paved,0,0,0,0,0,0,No_Fence,0,3,2006,WD,120000,-93.604687,42.034618
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7000,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Artery,OneFam,One_Story,Above_Average,1962,1962,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,396,864,Good,Y,SBrkr,864,0,864,0,1,1,0,3,1,5,Typ,0,Attchd,Unf,1,336,Typical,Paved,0,0,0,0,0,0,Good_Wood,0,2,2006,WD,105000,-93.604568,42.03475299999999
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,70,7000,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Artery,TwoFmCon,SFoyer,Average,1962,1962,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,72,1025,Typical,Y,SBrkr,1025,0,1025,1,0,1,0,3,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,96,80,0,0,0,0,No_Fence,0,3,2006,WD,124000,-93.6050674,42.0345614
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_and_Half_Fin,Above_Average,1948,1950,Gable,MetalSd,MetalSd,Stone,264,Typical,CBlock,Typical,No,Rec,6,Unf,0,936,1212,Good,Y,FuseA,1226,442,1668,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,240,Typical,Paved,0,0,140,0,0,0,No_Fence,0,5,2006,WD,135000,-93.617164,42.033385
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,5520,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_and_Half_Fin,Above_Average,1920,1980,Gable,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Fair,No,LwQ,4,Unf,0,863,1147,Typical,N,SBrkr,1147,510,1657,0,0,1,0,4,1,9,Typ,1,Detchd,Unf,1,162,Fair,Dirt_Gravel,0,0,0,0,0,0,No_Fence,0,7,2006,WD,111500,-93.61852,42.032144
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_and_Half_Fin,Very_Good,1900,2004,Gable,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Rec,6,Unf,0,399,780,Excellent,Y,SBrkr,940,476,1416,0,1,1,0,3,1,7,Typ,0,Detchd,Unf,2,400,Typical,Paved,0,24,0,0,0,0,No_Fence,0,6,2006,WD,156500,-93.617139,42.032346
Two_Story_1945_and_Older,Residential_Medium_Density,58,6451,Pave,Gravel,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Good,1900,1970,Gable,AsbShng,Wd Sdng,None,0,Typical,Stone,Typical,No,Rec,6,Unf,0,504,712,Good,Y,SBrkr,848,580,1428,1,0,1,0,4,1,7,Typ,0,Detchd,Fin,2,576,Typical,Paved,264,0,84,0,0,0,No_Fence,0,5,2006,WD,139900,-93.619513,42.031506
Two_Story_1945_and_Older,Residential_Medium_Density,66,3960,Pave,Gravel,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Very_Good,1930,1950,Gable,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,502,502,Typical,N,SBrkr,502,502,1004,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,1,200,Typical,Dirt_Gravel,280,0,68,0,0,0,Minimum_Privacy,0,7,2006,WD,105000,-93.615681,42.031347
One_Story_1945_and_Older,Residential_Medium_Density,70,5684,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Very_Good,1930,2005,Hip,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,813,813,Excellent,Y,FuseA,813,0,813,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,270,Fair,Dirt_Gravel,0,113,0,0,0,0,No_Fence,0,6,2006,WD,110000,-93.618799,42.03121
One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,60,7200,Pave,Gravel,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1950,1950,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,576,576,Excellent,Y,SBrkr,864,0,864,0,0,1,0,2,1,5,Typ,0,Detchd,RFn,1,528,Typical,Paved,0,0,0,0,115,0,No_Fence,0,8,2006,COD,105000,-93.6145858,42.0330459
